sales_id,order_id,product_id,price_per_unit,quantity_x,total_price,product_type,product_name,size,colour,quantity_y,description,price
856,177,257,95,2,190,Shirt,Polo,M,yellow,52,"A yellow coloured, M sized, Polo Shirt",95.0
3218,648,257,95,3,285,Shirt,Polo,M,yellow,52,"A yellow coloured, M sized, Polo Shirt",95.0
745,158,100,118,3,354,Shirt,Flannel,XS,violet,72,"A violet coloured, XS sized, Flannel Shirt",118.0
1446,296,100,118,1,118,Shirt,Flannel,XS,violet,72,"A violet coloured, XS sized, Flannel Shirt",118.0
2467,500,100,118,2,236,Shirt,Flannel,XS,violet,72,"A violet coloured, XS sized, Flannel Shirt",118.0
3735,746,100,118,1,118,Shirt,Flannel,XS,violet,72,"A violet coloured, XS sized, Flannel Shirt",118.0
746,159,118,92,2,184,Shirt,Denim,L,yellow,75,"A yellow coloured, L sized, Denim Shirt",92.0
788,165,118,92,2,184,Shirt,Denim,L,yellow,75,"A yellow coloured, L sized, Denim Shirt",92.0
1053,216,118,92,1,92,Shirt,Denim,L,yellow,75,"A yellow coloured, L sized, Denim Shirt",92.0
1238,256,118,92,3,276,Shirt,Denim,L,yellow,75,"A yellow coloured, L sized, Denim Shirt",92.0
2078,418,118,92,1,92,Shirt,Denim,L,yellow,75,"A yellow coloured, L sized, Denim Shirt",92.0
3908,781,118,92,1,92,Shirt,Denim,L,yellow,75,"A yellow coloured, L sized, Denim Shirt",92.0
4525,902,118,92,1,92,Shirt,Denim,L,yellow,75,"A yellow coloured, L sized, Denim Shirt",92.0
4591,916,118,92,1,92,Shirt,Denim,L,yellow,75,"A yellow coloured, L sized, Denim Shirt",92.0
748,159,209,98,2,196,Shirt,Camp Collared,XL,violet,40,"A violet coloured, XL sized, Camp Collared Shirt",98.0
1287,266,209,98,1,98,Shirt,Camp Collared,XL,violet,40,"A violet coloured, XL sized, Camp Collared Shirt",98.0
3989,794,209,98,2,196,Shirt,Camp Collared,XL,violet,40,"A violet coloured, XL sized, Camp Collared Shirt",98.0
4621,925,209,98,2,196,Shirt,Camp Collared,XL,violet,40,"A violet coloured, XL sized, Camp Collared Shirt",98.0
749,159,410,119,3,357,Shirt,Casual Slim Fit,XS,indigo,57,"A indigo coloured, XS sized, Casual Slim Fit Shirt",119.0
2040,411,410,119,1,119,Shirt,Casual Slim Fit,XS,indigo,57,"A indigo coloured, XS sized, Casual Slim Fit Shirt",119.0
3039,610,410,119,3,357,Shirt,Casual Slim Fit,XS,indigo,57,"A indigo coloured, XS sized, Casual Slim Fit Shirt",119.0
751,160,117,92,1,92,Shirt,Denim,M,yellow,67,"A yellow coloured, M sized, Denim Shirt",92.0
3586,718,117,92,1,92,Shirt,Denim,M,yellow,67,"A yellow coloured, M sized, Denim Shirt",92.0
753,160,1213,105,1,105,Trousers,Pleated,L,blue,79,"A blue coloured, L sized, Pleated Trousers",105.0
1136,235,1213,105,3,315,Trousers,Pleated,L,blue,79,"A blue coloured, L sized, Pleated Trousers",105.0
1257,260,1213,105,2,210,Trousers,Pleated,L,blue,79,"A blue coloured, L sized, Pleated Trousers",105.0
1375,283,1213,105,3,315,Trousers,Pleated,L,blue,79,"A blue coloured, L sized, Pleated Trousers",105.0
3062,615,1213,105,3,315,Trousers,Pleated,L,blue,79,"A blue coloured, L sized, Pleated Trousers",105.0
754,160,437,107,2,214,Jacket,Denim,M,green,79,"A green coloured, M sized, Denim Jacket",107.0
1235,255,437,107,2,214,Jacket,Denim,M,green,79,"A green coloured, M sized, Denim Jacket",107.0
2445,496,437,107,1,107,Jacket,Denim,M,green,79,"A green coloured, M sized, Denim Jacket",107.0
2687,539,437,107,1,107,Jacket,Denim,M,green,79,"A green coloured, M sized, Denim Jacket",107.0
3751,750,437,107,2,214,Jacket,Denim,M,green,79,"A green coloured, M sized, Denim Jacket",107.0
3998,796,437,107,1,107,Jacket,Denim,M,green,79,"A green coloured, M sized, Denim Jacket",107.0
4275,851,437,107,1,107,Jacket,Denim,M,green,79,"A green coloured, M sized, Denim Jacket",107.0
4392,877,437,107,2,214,Jacket,Denim,M,green,79,"A green coloured, M sized, Denim Jacket",107.0
755,160,1102,115,1,115,Trousers,Cropped,M,green,65,"A green coloured, M sized, Cropped Trousers",115.0
2076,418,1102,115,1,115,Trousers,Cropped,M,green,65,"A green coloured, M sized, Cropped Trousers",115.0
756,160,122,92,2,184,Shirt,Denim,M,green,66,"A green coloured, M sized, Denim Shirt",92.0
1589,324,122,92,2,184,Shirt,Denim,M,green,66,"A green coloured, M sized, Denim Shirt",92.0
759,160,951,97,1,97,Trousers,Slim-Fit,S,orange,55,"A orange coloured, S sized, Slim-Fit Trousers",97.0
1330,276,951,97,1,97,Trousers,Slim-Fit,S,orange,55,"A orange coloured, S sized, Slim-Fit Trousers",97.0
3228,650,951,97,1,97,Trousers,Slim-Fit,S,orange,55,"A orange coloured, S sized, Slim-Fit Trousers",97.0
3530,709,951,97,2,194,Trousers,Slim-Fit,S,orange,55,"A orange coloured, S sized, Slim-Fit Trousers",97.0
3559,714,951,97,1,97,Trousers,Slim-Fit,S,orange,55,"A orange coloured, S sized, Slim-Fit Trousers",97.0
760,161,48,104,2,208,Shirt,Dress,L,yellow,56,"A yellow coloured, L sized, Dress Shirt",104.0
2745,547,48,104,2,208,Shirt,Dress,L,yellow,56,"A yellow coloured, L sized, Dress Shirt",104.0
3314,668,48,104,3,312,Shirt,Dress,L,yellow,56,"A yellow coloured, L sized, Dress Shirt",104.0
4776,957,48,104,1,104,Shirt,Dress,L,yellow,56,"A yellow coloured, L sized, Dress Shirt",104.0
761,161,1177,99,2,198,Trousers,High-Waisted,M,blue,52,"A blue coloured, M sized, High-Waisted Trousers",99.0
986,202,1177,99,1,99,Trousers,High-Waisted,M,blue,52,"A blue coloured, M sized, High-Waisted Trousers",99.0
1158,239,1177,99,3,297,Trousers,High-Waisted,M,blue,52,"A blue coloured, M sized, High-Waisted Trousers",99.0
1501,307,1177,99,3,297,Trousers,High-Waisted,M,blue,52,"A blue coloured, M sized, High-Waisted Trousers",99.0
2226,449,1177,99,1,99,Trousers,High-Waisted,M,blue,52,"A blue coloured, M sized, High-Waisted Trousers",99.0
3645,730,1177,99,1,99,Trousers,High-Waisted,M,blue,52,"A blue coloured, M sized, High-Waisted Trousers",99.0
4197,837,1177,99,1,99,Trousers,High-Waisted,M,blue,52,"A blue coloured, M sized, High-Waisted Trousers",99.0
4250,845,1177,99,1,99,Trousers,High-Waisted,M,blue,52,"A blue coloured, M sized, High-Waisted Trousers",99.0
4480,894,1177,99,2,198,Trousers,High-Waisted,M,blue,52,"A blue coloured, M sized, High-Waisted Trousers",99.0
4822,966,1177,99,3,297,Trousers,High-Waisted,M,blue,52,"A blue coloured, M sized, High-Waisted Trousers",99.0
762,161,936,96,1,96,Trousers,Drawstring,S,indigo,46,"A indigo coloured, S sized, Drawstring Trousers",96.0
3921,784,936,96,2,192,Trousers,Drawstring,S,indigo,46,"A indigo coloured, S sized, Drawstring Trousers",96.0
4147,825,936,96,1,96,Trousers,Drawstring,S,indigo,46,"A indigo coloured, S sized, Drawstring Trousers",96.0
763,161,1041,90,2,180,Trousers,Relaxed Leg,S,indigo,40,"A indigo coloured, S sized, Relaxed Leg Trousers",90.0
1610,329,1041,90,2,180,Trousers,Relaxed Leg,S,indigo,40,"A indigo coloured, S sized, Relaxed Leg Trousers",90.0
3130,632,1041,90,2,180,Trousers,Relaxed Leg,S,indigo,40,"A indigo coloured, S sized, Relaxed Leg Trousers",90.0
3723,745,1041,90,3,270,Trousers,Relaxed Leg,S,indigo,40,"A indigo coloured, S sized, Relaxed Leg Trousers",90.0
764,161,483,118,2,236,Jacket,Puffer,L,indigo,61,"A indigo coloured, L sized, Puffer Jacket",118.0
3352,674,483,118,1,118,Jacket,Puffer,L,indigo,61,"A indigo coloured, L sized, Puffer Jacket",118.0
3605,721,483,118,3,354,Jacket,Puffer,L,indigo,61,"A indigo coloured, L sized, Puffer Jacket",118.0
3828,764,483,118,2,236,Jacket,Puffer,L,indigo,61,"A indigo coloured, L sized, Puffer Jacket",118.0
765,161,525,98,3,294,Jacket,Leather,XS,red,67,"A red coloured, XS sized, Leather Jacket",98.0
882,182,525,98,1,98,Jacket,Leather,XS,red,67,"A red coloured, XS sized, Leather Jacket",98.0
1658,339,525,98,2,196,Jacket,Leather,XS,red,67,"A red coloured, XS sized, Leather Jacket",98.0
3208,645,525,98,2,196,Jacket,Leather,XS,red,67,"A red coloured, XS sized, Leather Jacket",98.0
3324,670,525,98,2,196,Jacket,Leather,XS,red,67,"A red coloured, XS sized, Leather Jacket",98.0
4970,993,525,98,2,196,Jacket,Leather,XS,red,67,"A red coloured, XS sized, Leather Jacket",98.0
768,162,896,94,1,94,Trousers,Cords,S,blue,59,"A blue coloured, S sized, Cords Trousers",94.0
1178,244,896,94,3,282,Trousers,Cords,S,blue,59,"A blue coloured, S sized, Cords Trousers",94.0
4727,948,896,94,1,94,Trousers,Cords,S,blue,59,"A blue coloured, S sized, Cords Trousers",94.0
769,162,1052,93,3,279,Trousers,Joggers,M,red,43,"A red coloured, M sized, Joggers Trousers",93.0
847,175,1052,93,1,93,Trousers,Joggers,M,red,43,"A red coloured, M sized, Joggers Trousers",93.0
1481,302,1052,93,1,93,Trousers,Joggers,M,red,43,"A red coloured, M sized, Joggers Trousers",93.0
2393,486,1052,93,3,279,Trousers,Joggers,M,red,43,"A red coloured, M sized, Joggers Trousers",93.0
2595,520,1052,93,2,186,Trousers,Joggers,M,red,43,"A red coloured, M sized, Joggers Trousers",93.0
4458,890,1052,93,2,186,Trousers,Joggers,M,red,43,"A red coloured, M sized, Joggers Trousers",93.0
4932,986,1052,93,3,279,Trousers,Joggers,M,red,43,"A red coloured, M sized, Joggers Trousers",93.0
771,162,870,113,2,226,Trousers,Chinos,XS,violet,72,"A violet coloured, XS sized, Chinos Trousers",113.0
1511,310,870,113,2,226,Trousers,Chinos,XS,violet,72,"A violet coloured, XS sized, Chinos Trousers",113.0
2768,554,870,113,2,226,Trousers,Chinos,XS,violet,72,"A violet coloured, XS sized, Chinos Trousers",113.0
2977,592,870,113,3,339,Trousers,Chinos,XS,violet,72,"A violet coloured, XS sized, Chinos Trousers",113.0
4542,905,870,113,2,226,Trousers,Chinos,XS,violet,72,"A violet coloured, XS sized, Chinos Trousers",113.0
4731,949,870,113,1,113,Trousers,Chinos,XS,violet,72,"A violet coloured, XS sized, Chinos Trousers",113.0
772,162,849,113,2,226,Trousers,Chinos,XL,orange,48,"A orange coloured, XL sized, Chinos Trousers",113.0
3279,661,849,113,3,339,Trousers,Chinos,XL,orange,48,"A orange coloured, XL sized, Chinos Trousers",113.0
3986,793,849,113,2,226,Trousers,Chinos,XL,orange,48,"A orange coloured, XL sized, Chinos Trousers",113.0
773,163,937,96,2,192,Trousers,Drawstring,M,indigo,58,"A indigo coloured, M sized, Drawstring Trousers",96.0
2644,529,937,96,3,288,Trousers,Drawstring,M,indigo,58,"A indigo coloured, M sized, Drawstring Trousers",96.0
3522,708,937,96,2,192,Trousers,Drawstring,M,indigo,58,"A indigo coloured, M sized, Drawstring Trousers",96.0
777,163,43,104,3,312,Shirt,Dress,L,orange,73,"A orange coloured, L sized, Dress Shirt",104.0
1127,232,43,104,3,312,Shirt,Dress,L,orange,73,"A orange coloured, L sized, Dress Shirt",104.0
2168,437,43,104,3,312,Shirt,Dress,L,orange,73,"A orange coloured, L sized, Dress Shirt",104.0
3358,675,43,104,2,208,Shirt,Dress,L,orange,73,"A orange coloured, L sized, Dress Shirt",104.0
3719,744,43,104,2,208,Shirt,Dress,L,orange,73,"A orange coloured, L sized, Dress Shirt",104.0
779,163,372,94,1,94,Shirt,Henley,M,blue,42,"A blue coloured, M sized, Henley Shirt",94.0
1296,267,372,94,3,282,Shirt,Henley,M,blue,42,"A blue coloured, M sized, Henley Shirt",94.0
2879,577,372,94,2,188,Shirt,Henley,M,blue,42,"A blue coloured, M sized, Henley Shirt",94.0
3020,606,372,94,3,282,Shirt,Henley,M,blue,42,"A blue coloured, M sized, Henley Shirt",94.0
3079,620,372,94,1,94,Shirt,Henley,M,blue,42,"A blue coloured, M sized, Henley Shirt",94.0
3872,776,372,94,2,188,Shirt,Henley,M,blue,42,"A blue coloured, M sized, Henley Shirt",94.0
3981,793,372,94,1,94,Shirt,Henley,M,blue,42,"A blue coloured, M sized, Henley Shirt",94.0
4573,911,372,94,2,188,Shirt,Henley,M,blue,42,"A blue coloured, M sized, Henley Shirt",94.0
783,164,275,95,2,190,Shirt,Polo,XS,violet,67,"A violet coloured, XS sized, Polo Shirt",95.0
1847,372,275,95,1,95,Shirt,Polo,XS,violet,67,"A violet coloured, XS sized, Polo Shirt",95.0
3338,672,275,95,3,285,Shirt,Polo,XS,violet,67,"A violet coloured, XS sized, Polo Shirt",95.0
3398,685,275,95,1,95,Shirt,Polo,XS,violet,67,"A violet coloured, XS sized, Polo Shirt",95.0
785,164,425,107,3,321,Jacket,Denim,XS,orange,60,"A orange coloured, XS sized, Denim Jacket",107.0
1264,261,425,107,1,107,Jacket,Denim,XS,orange,60,"A orange coloured, XS sized, Denim Jacket",107.0
2225,449,425,107,1,107,Jacket,Denim,XS,orange,60,"A orange coloured, XS sized, Denim Jacket",107.0
2494,504,425,107,1,107,Jacket,Denim,XS,orange,60,"A orange coloured, XS sized, Denim Jacket",107.0
790,165,679,113,1,113,Jacket,Parka,XL,yellow,44,"A yellow coloured, XL sized, Parka Jacket",113.0
4517,900,679,113,3,339,Jacket,Parka,XL,yellow,44,"A yellow coloured, XL sized, Parka Jacket",113.0
791,165,1060,93,2,186,Trousers,Joggers,XS,yellow,62,"A yellow coloured, XS sized, Joggers Trousers",93.0
1332,276,1060,93,3,279,Trousers,Joggers,XS,yellow,62,"A yellow coloured, XS sized, Joggers Trousers",93.0
3272,659,1060,93,2,186,Trousers,Joggers,XS,yellow,62,"A yellow coloured, XS sized, Joggers Trousers",93.0
3905,781,1060,93,2,186,Trousers,Joggers,XS,yellow,62,"A yellow coloured, XS sized, Joggers Trousers",93.0
4576,912,1060,93,3,279,Trousers,Joggers,XS,yellow,62,"A yellow coloured, XS sized, Joggers Trousers",93.0
793,166,743,109,1,109,Jacket,Peacoat,L,orange,45,"A orange coloured, L sized, Peacoat Jacket",109.0
3739,748,743,109,3,327,Jacket,Peacoat,L,orange,45,"A orange coloured, L sized, Peacoat Jacket",109.0
794,166,827,117,3,351,Jacket,Shearling,M,blue,73,"A blue coloured, M sized, Shearling Jacket",117.0
2832,567,827,117,1,117,Jacket,Shearling,M,blue,73,"A blue coloured, M sized, Shearling Jacket",117.0
3368,677,827,117,3,351,Jacket,Shearling,M,blue,73,"A blue coloured, M sized, Shearling Jacket",117.0
4730,949,827,117,1,117,Jacket,Shearling,M,blue,73,"A blue coloured, M sized, Shearling Jacket",117.0
796,166,661,93,2,186,Jacket,Coach,S,violet,74,"A violet coloured, S sized, Coach Jacket",93.0
3807,760,661,93,2,186,Jacket,Coach,S,violet,74,"A violet coloured, S sized, Coach Jacket",93.0
4627,926,661,93,1,93,Jacket,Coach,S,violet,74,"A violet coloured, S sized, Coach Jacket",93.0
799,167,1035,90,2,180,Trousers,Relaxed Leg,XS,blue,54,"A blue coloured, XS sized, Relaxed Leg Trousers",90.0
1475,301,1035,90,2,180,Trousers,Relaxed Leg,XS,blue,54,"A blue coloured, XS sized, Relaxed Leg Trousers",90.0
2341,475,1035,90,2,180,Trousers,Relaxed Leg,XS,blue,54,"A blue coloured, XS sized, Relaxed Leg Trousers",90.0
3287,662,1035,90,3,270,Trousers,Relaxed Leg,XS,blue,54,"A blue coloured, XS sized, Relaxed Leg Trousers",90.0
3764,751,1035,90,3,270,Trousers,Relaxed Leg,XS,blue,54,"A blue coloured, XS sized, Relaxed Leg Trousers",90.0
800,167,930,96,1,96,Trousers,Drawstring,XS,blue,45,"A blue coloured, XS sized, Drawstring Trousers",96.0
2815,563,930,96,1,96,Trousers,Drawstring,XS,blue,45,"A blue coloured, XS sized, Drawstring Trousers",96.0
4033,803,930,96,3,288,Trousers,Drawstring,XS,blue,45,"A blue coloured, XS sized, Drawstring Trousers",96.0
4336,867,930,96,1,96,Trousers,Drawstring,XS,blue,45,"A blue coloured, XS sized, Drawstring Trousers",96.0
4440,885,930,96,3,288,Trousers,Drawstring,XS,blue,45,"A blue coloured, XS sized, Drawstring Trousers",96.0
804,168,1112,115,3,345,Trousers,Cropped,M,indigo,73,"A indigo coloured, M sized, Cropped Trousers",115.0
2623,526,1112,115,1,115,Trousers,Cropped,M,indigo,73,"A indigo coloured, M sized, Cropped Trousers",115.0
4291,855,1112,115,3,345,Trousers,Cropped,M,indigo,73,"A indigo coloured, M sized, Cropped Trousers",115.0
806,168,439,107,1,107,Jacket,Denim,XL,green,59,"A green coloured, XL sized, Denim Jacket",107.0
3265,658,439,107,2,214,Jacket,Denim,XL,green,59,"A green coloured, XL sized, Denim Jacket",107.0
3461,698,439,107,1,107,Jacket,Denim,XL,green,59,"A green coloured, XL sized, Denim Jacket",107.0
3664,734,439,107,3,321,Jacket,Denim,XL,green,59,"A green coloured, XL sized, Denim Jacket",107.0
4304,858,439,107,2,214,Jacket,Denim,XL,green,59,"A green coloured, XL sized, Denim Jacket",107.0
808,169,1016,90,2,180,Trousers,Relaxed Leg,S,red,70,"A red coloured, S sized, Relaxed Leg Trousers",90.0
1383,284,1016,90,2,180,Trousers,Relaxed Leg,S,red,70,"A red coloured, S sized, Relaxed Leg Trousers",90.0
1680,342,1016,90,3,270,Trousers,Relaxed Leg,S,red,70,"A red coloured, S sized, Relaxed Leg Trousers",90.0
1885,379,1016,90,1,90,Trousers,Relaxed Leg,S,red,70,"A red coloured, S sized, Relaxed Leg Trousers",90.0
2414,490,1016,90,2,180,Trousers,Relaxed Leg,S,red,70,"A red coloured, S sized, Relaxed Leg Trousers",90.0
3394,683,1016,90,3,270,Trousers,Relaxed Leg,S,red,70,"A red coloured, S sized, Relaxed Leg Trousers",90.0
4853,972,1016,90,3,270,Trousers,Relaxed Leg,S,red,70,"A red coloured, S sized, Relaxed Leg Trousers",90.0
809,169,468,118,3,354,Jacket,Puffer,L,yellow,46,"A yellow coloured, L sized, Puffer Jacket",118.0
812,169,722,119,2,238,Jacket,Trench Coat,M,blue,46,"A blue coloured, M sized, Trench Coat Jacket",119.0
2340,475,722,119,1,119,Jacket,Trench Coat,M,blue,46,"A blue coloured, M sized, Trench Coat Jacket",119.0
2492,503,722,119,2,238,Jacket,Trench Coat,M,blue,46,"A blue coloured, M sized, Trench Coat Jacket",119.0
2601,521,722,119,3,357,Jacket,Trench Coat,M,blue,46,"A blue coloured, M sized, Trench Coat Jacket",119.0
3824,764,722,119,3,357,Jacket,Trench Coat,M,blue,46,"A blue coloured, M sized, Trench Coat Jacket",119.0
4292,855,722,119,2,238,Jacket,Trench Coat,M,blue,46,"A blue coloured, M sized, Trench Coat Jacket",119.0
813,169,792,91,3,273,Jacket,Pullover,M,blue,44,"A blue coloured, M sized, Pullover Jacket",91.0
883,182,792,91,3,273,Jacket,Pullover,M,blue,44,"A blue coloured, M sized, Pullover Jacket",91.0
3325,670,792,91,2,182,Jacket,Pullover,M,blue,44,"A blue coloured, M sized, Pullover Jacket",91.0
4447,886,792,91,2,182,Jacket,Pullover,M,blue,44,"A blue coloured, M sized, Pullover Jacket",91.0
814,169,526,98,3,294,Jacket,Leather,S,red,80,"A red coloured, S sized, Leather Jacket",98.0
2238,452,526,98,1,98,Jacket,Leather,S,red,80,"A red coloured, S sized, Leather Jacket",98.0
2489,503,526,98,3,294,Jacket,Leather,S,red,80,"A red coloured, S sized, Leather Jacket",98.0
2772,555,526,98,3,294,Jacket,Leather,S,red,80,"A red coloured, S sized, Leather Jacket",98.0
3885,778,526,98,1,98,Jacket,Leather,S,red,80,"A red coloured, S sized, Leather Jacket",98.0
815,169,1062,93,1,93,Trousers,Joggers,M,yellow,72,"A yellow coloured, M sized, Joggers Trousers",93.0
1265,262,1062,93,3,279,Trousers,Joggers,M,yellow,72,"A yellow coloured, M sized, Joggers Trousers",93.0
2411,489,1062,93,2,186,Trousers,Joggers,M,yellow,72,"A yellow coloured, M sized, Joggers Trousers",93.0
3123,630,1062,93,2,186,Trousers,Joggers,M,yellow,72,"A yellow coloured, M sized, Joggers Trousers",93.0
816,169,751,109,2,218,Jacket,Peacoat,S,green,41,"A green coloured, S sized, Peacoat Jacket",109.0
1613,329,751,109,1,109,Jacket,Peacoat,S,green,41,"A green coloured, S sized, Peacoat Jacket",109.0
2693,540,751,109,2,218,Jacket,Peacoat,S,green,41,"A green coloured, S sized, Peacoat Jacket",109.0
3893,779,751,109,3,327,Jacket,Peacoat,S,green,41,"A green coloured, S sized, Peacoat Jacket",109.0
4300,857,751,109,3,327,Jacket,Peacoat,S,green,41,"A green coloured, S sized, Peacoat Jacket",109.0
817,170,673,113,3,339,Jacket,Parka,L,orange,77,"A orange coloured, L sized, Parka Jacket",113.0
1567,321,673,113,1,113,Jacket,Parka,L,orange,77,"A orange coloured, L sized, Parka Jacket",113.0
3356,675,673,113,2,226,Jacket,Parka,L,orange,77,"A orange coloured, L sized, Parka Jacket",113.0
3494,704,673,113,3,339,Jacket,Parka,L,orange,77,"A orange coloured, L sized, Parka Jacket",113.0
4880,976,673,113,2,226,Jacket,Parka,L,orange,77,"A orange coloured, L sized, Parka Jacket",113.0
818,170,357,94,1,94,Shirt,Henley,M,orange,70,"A orange coloured, M sized, Henley Shirt",94.0
1586,323,357,94,3,282,Shirt,Henley,M,orange,70,"A orange coloured, M sized, Henley Shirt",94.0
2925,584,357,94,1,94,Shirt,Henley,M,orange,70,"A orange coloured, M sized, Henley Shirt",94.0
3692,738,357,94,2,188,Shirt,Henley,M,orange,70,"A orange coloured, M sized, Henley Shirt",94.0
4448,886,357,94,2,188,Shirt,Henley,M,orange,70,"A orange coloured, M sized, Henley Shirt",94.0
820,170,1224,105,2,210,Trousers,Pleated,XL,violet,65,"A violet coloured, XL sized, Pleated Trousers",105.0
1299,268,1224,105,1,105,Trousers,Pleated,XL,violet,65,"A violet coloured, XL sized, Pleated Trousers",105.0
2673,535,1224,105,2,210,Trousers,Pleated,XL,violet,65,"A violet coloured, XL sized, Pleated Trousers",105.0
2959,589,1224,105,2,210,Trousers,Pleated,XL,violet,65,"A violet coloured, XL sized, Pleated Trousers",105.0
4704,941,1224,105,3,315,Trousers,Pleated,XL,violet,65,"A violet coloured, XL sized, Pleated Trousers",105.0
821,170,899,94,2,188,Trousers,Cords,XL,blue,65,"A blue coloured, XL sized, Cords Trousers",94.0
1518,312,899,94,3,282,Trousers,Cords,XL,blue,65,"A blue coloured, XL sized, Cords Trousers",94.0
4718,945,899,94,2,188,Trousers,Cords,XL,blue,65,"A blue coloured, XL sized, Cords Trousers",94.0
824,171,812,117,1,117,Jacket,Shearling,M,orange,45,"A orange coloured, M sized, Shearling Jacket",117.0
2385,483,812,117,1,117,Jacket,Shearling,M,orange,45,"A orange coloured, M sized, Shearling Jacket",117.0
826,171,785,91,1,91,Jacket,Pullover,XS,green,70,"A green coloured, XS sized, Pullover Jacket",91.0
2120,425,785,91,2,182,Jacket,Pullover,XS,green,70,"A green coloured, XS sized, Pullover Jacket",91.0
828,171,198,98,2,196,Shirt,Camp Collared,L,blue,56,"A blue coloured, L sized, Camp Collared Shirt",98.0
3541,711,198,98,2,196,Shirt,Camp Collared,L,blue,56,"A blue coloured, L sized, Camp Collared Shirt",98.0
829,171,314,105,2,210,Shirt,Cuban Collar,XL,violet,44,"A violet coloured, XL sized, Cuban Collar Shirt",105.0
1717,350,314,105,3,315,Shirt,Cuban Collar,XL,violet,44,"A violet coloured, XL sized, Cuban Collar Shirt",105.0
2043,412,314,105,1,105,Shirt,Cuban Collar,XL,violet,44,"A violet coloured, XL sized, Cuban Collar Shirt",105.0
2918,583,314,105,2,210,Shirt,Cuban Collar,XL,violet,44,"A violet coloured, XL sized, Cuban Collar Shirt",105.0
3481,701,314,105,2,210,Shirt,Cuban Collar,XL,violet,44,"A violet coloured, XL sized, Cuban Collar Shirt",105.0
3656,733,314,105,3,315,Shirt,Cuban Collar,XL,violet,44,"A violet coloured, XL sized, Cuban Collar Shirt",105.0
830,172,574,100,3,300,Jacket,Bomber,XL,yellow,50,"A yellow coloured, XL sized, Bomber Jacket",100.0
990,203,574,100,1,100,Jacket,Bomber,XL,yellow,50,"A yellow coloured, XL sized, Bomber Jacket",100.0
3016,605,574,100,3,300,Jacket,Bomber,XL,yellow,50,"A yellow coloured, XL sized, Bomber Jacket",100.0
4174,831,574,100,3,300,Jacket,Bomber,XL,yellow,50,"A yellow coloured, XL sized, Bomber Jacket",100.0
831,172,413,119,1,119,Shirt,Casual Slim Fit,L,indigo,60,"A indigo coloured, L sized, Casual Slim Fit Shirt",119.0
2505,505,413,119,2,238,Shirt,Casual Slim Fit,L,indigo,60,"A indigo coloured, L sized, Casual Slim Fit Shirt",119.0
2537,510,413,119,2,238,Shirt,Casual Slim Fit,L,indigo,60,"A indigo coloured, L sized, Casual Slim Fit Shirt",119.0
3078,620,413,119,3,357,Shirt,Casual Slim Fit,L,indigo,60,"A indigo coloured, L sized, Casual Slim Fit Shirt",119.0
3132,632,413,119,2,238,Shirt,Casual Slim Fit,L,indigo,60,"A indigo coloured, L sized, Casual Slim Fit Shirt",119.0
3220,649,413,119,3,357,Shirt,Casual Slim Fit,L,indigo,60,"A indigo coloured, L sized, Casual Slim Fit Shirt",119.0
4307,858,413,119,3,357,Shirt,Casual Slim Fit,L,indigo,60,"A indigo coloured, L sized, Casual Slim Fit Shirt",119.0
832,172,1156,99,2,198,Trousers,High-Waisted,S,red,80,"A red coloured, S sized, High-Waisted Trousers",99.0
1820,368,1156,99,3,297,Trousers,High-Waisted,S,red,80,"A red coloured, S sized, High-Waisted Trousers",99.0
1954,392,1156,99,2,198,Trousers,High-Waisted,S,red,80,"A red coloured, S sized, High-Waisted Trousers",99.0
2102,422,1156,99,2,198,Trousers,High-Waisted,S,red,80,"A red coloured, S sized, High-Waisted Trousers",99.0
834,172,706,119,3,357,Jacket,Trench Coat,S,orange,41,"A orange coloured, S sized, Trench Coat Jacket",119.0
1493,305,706,119,3,357,Jacket,Trench Coat,S,orange,41,"A orange coloured, S sized, Trench Coat Jacket",119.0
1763,357,706,119,3,357,Jacket,Trench Coat,S,orange,41,"A orange coloured, S sized, Trench Coat Jacket",119.0
3540,711,706,119,2,238,Jacket,Trench Coat,S,orange,41,"A orange coloured, S sized, Trench Coat Jacket",119.0
3829,765,706,119,1,119,Jacket,Trench Coat,S,orange,41,"A orange coloured, S sized, Trench Coat Jacket",119.0
836,173,1005,106,2,212,Trousers,Wool,XS,indigo,43,"A indigo coloured, XS sized, Wool Trousers",106.0
2814,563,1005,106,2,212,Trousers,Wool,XS,indigo,43,"A indigo coloured, XS sized, Wool Trousers",106.0
3170,638,1005,106,2,212,Trousers,Wool,XS,indigo,43,"A indigo coloured, XS sized, Wool Trousers",106.0
838,174,634,93,3,279,Jacket,Coach,XL,red,46,"A red coloured, XL sized, Coach Jacket",93.0
1551,318,634,93,1,93,Jacket,Coach,XL,red,46,"A red coloured, XL sized, Coach Jacket",93.0
2096,421,634,93,2,186,Jacket,Coach,XL,red,46,"A red coloured, XL sized, Coach Jacket",93.0
839,174,795,91,1,91,Jacket,Pullover,XS,indigo,78,"A indigo coloured, XS sized, Pullover Jacket",91.0
2020,407,795,91,3,273,Jacket,Pullover,XS,indigo,78,"A indigo coloured, XS sized, Pullover Jacket",91.0
4874,975,795,91,1,91,Jacket,Pullover,XS,indigo,78,"A indigo coloured, XS sized, Pullover Jacket",91.0
4930,986,795,91,1,91,Jacket,Pullover,XS,indigo,78,"A indigo coloured, XS sized, Pullover Jacket",91.0
